company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
ONGC,Mar 2015,11.0,26.29,9.81,18.05,5.24,0.3,16.85,0.48,3892.0,30058.0,14.0,210.91,44.0,53944.0,33950.0,,,,82.66
ONGC,Mar 2016,10.56,31.55,6.62,16.08,3.83,0.23,10.67,0.36,8036.0,38256.0,10.0,231.2,56.0,45500.0,46292.0,,,,75.29
ONGC,Mar 2017,10.33,18.69,15.01,19.24,6.56,0.41,18.25,0.64,1965.0,43815.0,19.0,151.46,40.0,80029.0,45780.0,,,,91.79
ONGC,Mar 2018,8.08,17.63,12.78,18.32,5.68,0.52,13.47,0.7,-10006.0,66798.0,17.0,158.97,38.0,106550.0,56792.0,14.78,1.67,-2.2,77.42
ONGC,Mar 2019,8.05,17.75,15.64,23.04,6.89,0.5,14.46,0.86,24326.0,37132.0,24.0,172.44,29.0,107742.0,61458.0,19.35,4.94,2.71,85.58
ONGC,Mar 2020,2.89,13.13,5.59,15.57,2.25,0.63,7.09,0.78,17434.0,53159.0,9.0,163.04,58.0,129473.0,70593.0,19.78,-8.34,-8.46,62.06
ONGC,Mar 2021,7.03,16.28,9.67,13.97,3.94,0.6,11.96,0.56,8044.0,39141.0,13.0,175.66,28.0,133187.0,47185.0,19.63,10.27,5.39,78.24
ONGC,Mar 2022,10.03,16.26,19.0,20.94,8.45,0.47,15.22,0.84,37051.0,41197.0,36.0,206.28,29.0,121986.0,78248.0,11.7,11.06,13.63,91.76
ONGC,Mar 2023,5.18,11.94,11.68,17.86,5.35,0.51,9.57,1.03,11372.0,74690.0,28.0,223.09,40.0,142255.0,86062.0,14.4,4.69,10.49,78.09
ONGC,Mar 2024,9.66,17.39,16.94,20.98,8.04,0.45,11.36,0.83,42060.0,57203.0,39.0,267.94,31.0,153181.0,99263.0,7.0,10.97,10.2,84.91
ONGC,TTM,6.42,13.04,,,,,7.97,,,,33.0,,,,,,,,77.44
PFC,Mar 2013,25.63,34.58,18.74,3.67,2.62,5.89,0.55,0.1,-25080.0,22.0,13.0,179.39,21.0,139473.0,-25102.0,,,,32.01
PFC,Mar 2014,25.52,35.54,19.85,4.07,2.81,5.79,0.58,0.11,-22464.0,9.0,17.0,208.5,22.0,159215.0,-22473.0,,,,34.17
PFC,Mar 2015,24.03,33.73,18.52,3.83,2.62,5.79,0.55,0.11,-21946.0,491.0,18.0,245.54,20.0,187795.0,-21455.0,,,,31.93
PFC,Mar 2016,22.2,32.88,17.16,3.87,2.5,5.57,0.55,0.11,-15271.0,1973.0,19.0,272.94,30.0,200660.0,-13298.0,,,,30.04
PFC,Mar 2017,8.11,19.13,6.07,2.2,0.86,5.51,0.32,0.11,1128.0,667.0,7.0,139.56,59.0,202993.0,1795.0,,,,23.24
PFC,Mar 2018,18.09,24.17,22.08,2.44,1.68,11.07,0.39,0.09,-55739.0,1409.0,20.0,150.89,31.0,441151.0,-57148.0,22.94,14.66,9.0,52.1
PFC,Mar 2019,23.36,32.87,26.82,3.03,2.01,11.45,0.52,0.09,-93715.0,13463.0,30.0,178.49,0.0,539488.0,-80252.0,20.38,18.27,12.03,53.03
PFC,Mar 2020,15.24,22.53,19.18,2.17,1.36,12.08,0.35,0.09,-42221.0,73.0,22.0,187.12,35.0,596561.0,-42148.0,20.0,9.56,4.1,45.91
PFC,Mar 2021,21.93,27.73,25.86,2.76,2.03,10.86,0.45,0.09,-57402.0,1741.0,36.0,230.18,22.0,659682.0,-59143.0,20.8,20.51,13.63,52.76
PFC,Mar 2022,24.61,30.6,26.18,3.19,2.37,9.21,0.52,0.1,4357.0,547.0,42.0,271.5,23.0,660476.0,4904.0,22.56,53.03,43.1,55.79
PFC,Mar 2023,27.26,34.11,25.17,3.17,2.36,8.93,0.56,0.09,-76411.0,1694.0,48.0,318.78,22.0,751158.0,-74717.0,9.82,19.21,19.14,47.99
PFC,Mar 2024,28.92,36.69,26.16,3.49,2.55,8.52,0.58,0.09,-101229.0,3409.0,60.0,306.51,23.0,861961.0,-97820.0,11.08,15.92,14.87,49.57
PFC,TTM,28.78,36.44,,,,,0.58,,,,64.0,,,,,,,,0.0
PIDILITIND,Mar 2013,11.53,15.17,25.68,31.67,16.21,0.07,41.56,1.41,328.0,144.0,8.0,32.37,31.0,111.0,472.0,,,,100.0
PIDILITIND,Mar 2014,10.51,15.69,23.05,33.63,15.37,0.02,44.38,1.46,295.0,99.0,9.0,38.27,31.0,46.0,394.0,,,,98.29
PIDILITIND,Mar 2015,10.61,15.92,22.64,33.12,15.51,0.03,50.69,1.46,116.0,436.0,10.0,44.51,29.0,58.0,552.0,,,,100.0
PIDILITIND,Mar 2016,15.05,21.88,30.59,43.16,21.73,0.03,96.46,1.44,416.0,491.0,16.0,51.73,26.0,80.0,907.0,,,,100.0
PIDILITIND,Mar 2017,15.36,22.47,24.86,35.36,18.09,0.03,98.36,1.18,-85.0,879.0,17.0,68.06,28.0,98.0,794.0,,,,98.86
PIDILITIND,Mar 2018,15.89,22.06,27.03,36.25,18.58,0.03,93.38,1.17,835.0,39.0,19.0,70.08,32.0,125.0,796.0,10.57,17.9,18.89,93.77
PIDILITIND,Mar 2019,13.11,19.37,22.37,32.18,15.72,0.03,57.73,1.2,332.0,513.0,18.0,81.33,36.0,113.0,845.0,10.57,15.58,14.87,94.67
PIDILITIND,Mar 2020,15.38,21.61,25.18,33.22,17.2,0.06,49.21,1.12,1383.0,103.0,22.0,87.37,32.0,288.0,1280.0,8.53,16.9,17.08,93.53
PIDILITIND,Mar 2021,15.44,23.12,20.13,28.46,12.78,0.06,47.57,0.83,-296.0,1688.0,22.0,109.67,38.0,331.0,1392.0,6.35,6.89,6.58,83.24
PIDILITIND,Mar 2022,12.17,18.71,18.85,27.21,12.71,0.06,45.12,1.04,397.0,558.0,24.0,125.57,42.0,416.0,955.0,12.05,6.94,7.14,85.74
PIDILITIND,Mar 2023,10.92,16.83,17.87,26.12,12.27,0.05,42.52,1.12,659.0,899.0,25.0,141.41,44.0,391.0,1558.0,14.19,5.94,5.64,88.0
PIDILITIND,Mar 2024,14.11,21.87,20.78,30.81,14.47,0.05,54.33,1.03,955.0,1769.0,34.0,164.84,47.0,382.0,2724.0,11.84,13.49,13.56,95.33
PIDILITIND,TTM,15.29,22.88,,,,,63.18,,,,38.0,,,,,,,,100.0
PNB,Mar 2013,11.66,,812.3,,65.58,10.83,,5.63,-1292.0,600.0,28.0,24.72,19.0,6695.0,-692.0,,,,50.0
PNB,Mar 2014,8.17,,393.36,,31.84,10.82,,3.9,16604.0,302.0,20.0,28.3,10.0,10108.0,16906.0,,,,75.0
PNB,Mar 2015,7.24,,223.24,,18.52,10.44,,2.56,3942.0,872.0,18.0,30.37,18.0,16481.0,4814.0,,,,75.0
PNB,Mar 2016,-6.91,,-163.56,,-11.83,12.12,,1.71,12815.0,1352.0,-19.0,33.8,-2.0,26014.0,14167.0,,,,0.0
PNB,Mar 2017,2.58,,22.21,,2.88,6.36,,1.12,22097.0,159.0,6.0,67.2,0.0,35497.0,21938.0,,,,75.0
PNB,Mar 2018,-24.86,,-184.37,,-19.22,8.19,,0.77,-1350.0,392.0,-44.0,78.67,0.0,53777.0,-1742.0,2.5,,,5.56
PNB,Mar 2019,-18.31,,-128.45,,-11.4,9.66,,0.62,-34161.0,629.0,-21.0,89.04,0.0,71859.0,-33532.0,3.01,,,6.69
PNB,Mar 2020,0.88,,6.1,,0.61,8.52,,0.7,-13131.0,338.0,1.0,94.61,0.0,67736.0,-12793.0,2.43,-32.75,-43.9,12.19
PNB,Mar 2021,3.29,,30.39,,3.78,6.7,,1.15,30163.0,787.0,2.0,105.56,0.0,59394.0,30950.0,10.03,,,72.78
PNB,Mar 2022,5.13,,39.87,,5.95,5.4,,1.16,18828.0,1204.0,4.0,115.99,18.0,52961.0,20032.0,9.67,25.83,-7.79,78.1
PNB,Mar 2023,3.87,,30.67,,5.03,4.9,,1.3,21860.0,732.0,3.0,129.62,21.0,53621.0,22592.0,12.25,,,76.82
PNB,Mar 2024,8.4,,61.32,,12.65,3.68,,1.51,-29445.0,1506.0,8.0,114.87,18.0,55017.0,-27939.0,15.9,,,63.64
PNB,TTM,12.52,,,,,,,,,,13.0,,,,,,,,
POWERGRID,Mar 2013,32.97,82.85,16.34,11.33,3.8,2.62,4.54,0.12,-10394.0,22084.0,5.0,57.03,31.0,69233.0,11690.0,,,,59.43
POWERGRID,Mar 2014,29.24,83.36,13.11,10.9,3.21,2.43,4.21,0.11,-11416.0,26639.0,5.0,66.32,30.0,84220.0,15223.0,,,,53.68
POWERGRID,Mar 2015,28.77,85.1,13.13,11.08,3.14,2.5,3.84,0.11,-8385.0,24185.0,5.0,73.47,21.0,96243.0,15800.0,,,,53.38
POWERGRID,Mar 2016,28.85,88.05,13.55,11.92,3.32,2.47,3.7,0.12,-6568.0,21576.0,6.0,84.04,20.0,108545.0,15008.0,,,,54.96
POWERGRID,Mar 2017,29.0,87.36,14.94,13.3,3.81,2.39,3.77,0.13,-2261.0,23836.0,8.0,95.31,31.0,118988.0,21575.0,,,,59.03
POWERGRID,Mar 2018,27.39,86.67,15.07,13.96,3.64,2.42,4.1,0.13,-2991.0,25701.0,9.0,104.03,33.0,131503.0,22710.0,18.02,13.72,12.47,71.19
POWERGRID,Mar 2019,28.62,76.78,16.98,13.1,4.06,2.48,3.25,0.14,4544.0,18727.0,11.0,112.94,43.0,146376.0,23271.0,17.65,17.15,17.08,72.58
POWERGRID,Mar 2020,29.3,87.13,17.09,15.44,4.31,2.29,3.75,0.15,20006.0,10733.0,12.0,123.65,47.0,148270.0,30739.0,16.56,16.99,19.14,75.59
POWERGRID,Mar 2021,30.36,88.06,17.21,16.37,4.71,2.05,4.39,0.16,20159.0,9244.0,13.0,133.67,52.0,143232.0,29403.0,13.93,15.1,16.72,76.28
POWERGRID,Mar 2022,40.42,86.07,22.07,16.98,6.7,1.77,5.04,0.17,26877.0,753.0,18.0,109.31,61.0,134696.0,26124.0,10.13,17.69,17.61,78.13
POWERGRID,Mar 2023,33.81,86.78,18.57,18.7,6.11,1.55,4.22,0.18,33065.0,7138.0,17.0,119.03,67.0,128584.0,40203.0,8.77,13.45,13.56,76.07
POWERGRID,Mar 2024,33.97,86.87,17.87,18.91,6.21,1.42,4.6,0.18,24176.0,13114.0,17.0,93.7,67.0,123516.0,37290.0,5.51,9.19,9.1,69.35
POWERGRID,TTM,34.3,85.64,,,,,4.64,,,,17.0,,,,,,,,40.44
RECLTD,Mar 2013,28.11,97.33,21.87,10.59,2.94,6.15,1.64,0.1,-19907.0,152.0,15.0,177.61,21.0,107762.0,-20059.0,,,,44.72
RECLTD,Mar 2014,27.53,96.67,22.79,11.33,3.1,6.07,1.66,0.11,-17108.0,136.0,18.0,210.77,20.0,126173.0,-17244.0,,,,45.8
RECLTD,Mar 2015,26.01,94.41,21.31,11.02,2.91,6.02,1.64,0.11,-23747.0,151.0,20.0,254.02,20.0,150979.0,-23898.0,,,,45.33
RECLTD,Mar 2016,23.59,93.04,19.7,11.33,2.75,5.86,1.57,0.12,-14034.0,756.0,22.0,292.74,30.0,169212.0,-13278.0,,,,45.23
RECLTD,Mar 2017,25.94,92.24,18.75,11.14,3.0,4.99,1.67,0.12,6704.0,101.0,24.0,170.49,30.0,167852.0,6805.0,,,,58.05
RECLTD,Mar 2018,19.64,85.09,13.66,8.14,1.84,6.27,1.45,0.09,-32464.0,46.0,17.0,165.0,41.0,204367.0,-32510.0,10.69,3.03,2.53,36.02
RECLTD,Mar 2019,22.6,93.3,16.62,8.5,1.92,7.07,1.52,0.09,-35409.0,457.0,22.0,174.92,38.0,244249.0,-35866.0,8.09,3.9,4.1,37.69
RECLTD,Mar 2020,16.61,86.7,14.05,8.07,1.43,8.09,1.37,0.09,-32591.0,121.0,19.0,179.23,44.0,286289.0,-32712.0,7.82,-1.43,-1.02,30.35
RECLTD,Mar 2021,23.56,90.74,19.14,8.64,2.09,7.53,1.5,0.09,-42651.0,861.0,32.0,221.59,30.0,329723.0,-43512.0,8.07,8.04,7.78,44.45
RECLTD,Mar 2022,25.55,87.68,19.56,8.96,2.44,6.49,1.56,0.1,-1106.0,287.0,38.0,259.82,30.0,333043.0,-819.0,10.04,9.71,9.63,48.89
RECLTD,Mar 2023,28.28,95.29,19.21,8.57,2.4,6.55,1.59,0.08,-38303.0,943.0,42.0,220.74,30.0,380790.0,-37360.0,11.75,20.2,19.83,55.19
RECLTD,Mar 2024,29.77,100.77,20.4,9.3,2.58,6.42,1.6,0.09,-59554.0,1831.0,54.0,263.39,30.0,445568.0,-57723.0,13.34,19.76,19.67,58.31
RECLTD,TTM,28.91,98.78,,,,,1.59,,,,57.0,,,,,,,,6.56
RELIANCE,Mar 2013,5.27,8.37,11.47,11.46,5.76,0.59,11.81,1.09,9317.0,27601.0,15.0,620.08,13.0,107219.0,36918.0,,,,74.76
RELIANCE,Mar 2014,5.2,8.06,11.35,10.35,5.26,0.7,11.42,1.01,-29809.0,73070.0,16.0,675.81,12.0,138761.0,43261.0,,,,71.95
RELIANCE,Mar 2015,6.31,10.0,10.82,9.68,4.69,0.77,13.87,0.74,-30332.0,64706.0,17.0,742.44,12.0,168251.0,34374.0,,,,69.57
RELIANCE,Mar 2016,10.95,15.33,12.9,9.8,4.99,0.84,14.63,0.46,1948.0,36186.0,22.0,785.47,10.0,194714.0,38134.0,,,,72.05
RELIANCE,Mar 2017,9.81,15.23,11.31,9.62,4.22,0.82,14.43,0.43,-16651.0,66201.0,22.0,891.21,11.0,217475.0,49550.0,,,,69.71
RELIANCE,Mar 2018,9.23,16.46,12.29,12.06,4.45,0.82,9.21,0.48,3267.0,68192.0,27.0,495.62,10.0,239843.0,71459.0,-0.26,11.55,12.47,62.89
RELIANCE,Mar 2019,7.01,14.82,10.29,12.13,3.99,0.79,5.62,0.57,-52161.0,94507.0,29.0,653.24,10.0,307714.0,42346.0,5.56,12.06,12.63,63.24
RELIANCE,Mar 2020,6.68,14.96,8.88,11.1,3.43,0.79,4.44,0.51,22380.0,72497.0,29.0,708.58,10.0,355133.0,94877.0,9.77,11.03,11.27,62.67
RELIANCE,Mar 2021,11.52,17.33,7.68,8.25,4.07,0.4,4.87,0.35,-115427.0,142385.0,39.0,1086.38,9.0,278962.0,26958.0,11.34,12.47,12.13,59.04
RELIANCE,Mar 2022,9.77,15.63,8.7,9.88,4.53,0.41,8.79,0.46,1492.0,109162.0,45.0,1152.23,9.0,319158.0,110654.0,17.98,17.86,15.39,77.24
RELIANCE,Mar 2023,8.45,16.24,10.35,12.19,4.61,0.63,7.89,0.55,22031.0,93001.0,49.0,1058.04,9.0,451664.0,115032.0,17.53,15.48,12.66,79.33
RELIANCE,Mar 2024,8.79,18.07,9.96,12.97,4.5,0.58,7.73,0.51,45207.0,113581.0,51.0,1172.75,10.0,458991.0,158788.0,9.61,14.68,11.95,74.16
RELIANCE,TTM,8.51,17.46,,,,,7.61,,,,51.0,,,,,,,,73.44
SBILIFE,Mar 2013,4.24,2.87,23.03,15.61,1.17,0.0,179.75,0.28,903.0,227.0,6.0,27.36,8.0,0.0,1130.0,,,,93.73
SBILIFE,Mar 2014,4.22,2.96,21.69,15.23,1.2,0.0,171.0,0.28,-542.0,708.0,7.0,33.56,14.0,0.0,166.0,,,,82.19
SBILIFE,Mar 2015,3.48,3.39,20.09,19.58,1.1,0.0,244.25,0.32,2533.0,178.0,8.0,40.56,15.0,0.0,2711.0,,,,99.4
SBILIFE,Mar 2016,4.37,4.76,17.83,19.44,1.01,0.0,209.8,0.23,-1426.0,7204.0,8.0,47.33,14.0,0.0,5778.0,,,,96.1
SBILIFE,Mar 2017,3.13,3.5,17.2,19.24,0.93,0.0,241.4,0.3,-507.0,9032.0,10.0,55.52,16.0,0.0,8525.0,,,,94.91
SBILIFE,Mar 2018,3.38,3.91,17.62,20.4,0.94,0.0,248.0,0.28,1485.0,8910.0,12.0,65.28,17.0,0.0,10395.0,18.03,12.79,14.87,95.41
SBILIFE,Mar 2019,2.98,3.3,17.52,19.46,0.9,0.0,217.5,0.3,-79.0,13552.0,13.0,75.76,15.0,0.0,13473.0,20.91,12.76,13.18,94.74
SBILIFE,Mar 2020,3.25,3.08,16.26,15.45,0.86,0.0,,0.26,2313.0,16986.0,14.0,87.43,0.0,0.0,19299.0,13.36,11.78,11.84,86.85
SBILIFE,Mar 2021,1.78,1.06,14.0,8.38,0.64,0.0,,0.36,4675.0,19203.0,15.0,104.0,17.0,0.0,23878.0,33.49,11.52,13.4,78.9
SBILIFE,Mar 2022,1.81,0.88,12.96,6.28,0.55,0.0,,0.3,241.0,21611.0,15.0,116.22,13.0,0.0,21852.0,22.12,9.54,8.45,73.78
SBILIFE,Mar 2023,2.13,0.15,13.22,0.94,0.55,0.0,198.4,0.26,-1547.0,30203.0,17.0,130.05,15.0,0.0,28656.0,18.81,8.4,7.21,67.56
SBILIFE,Mar 2024,1.43,0.19,12.7,1.65,0.48,0.0,240.33,0.33,-2099.0,31221.0,19.0,148.93,14.0,0.0,29122.0,24.23,7.37,7.89,66.72
SBILIFE,TTM,1.85,0.77,,,,,,,,,24.0,,,,,,,,
SBIN,Mar 2013,11.05,-3.05,,,,,0.26,,22061.0,2271.0,26.0,,16.0,,24332.0,,,,50.0
SBIN,Mar 2014,7.83,-7.73,,,,,0.19,,18351.0,791.0,19.0,,16.0,,19142.0,,,,50.0
SBIN,Mar 2015,8.57,-10.52,,,,,0.21,,22873.0,3424.0,23.0,,15.0,,26297.0,,,,50.0
SBIN,Mar 2016,5.9,-14.68,,,,,0.14,,11730.0,2747.0,16.0,,17.0,,14477.0,,,,50.0
SBIN,Mar 2017,-0.04,-27.92,,,,,0.03,,72834.0,4572.0,0.0,,859.0,,77406.0,,,,0.0
SBIN,Mar 2018,-1.64,-37.86,,,,,-0.06,,-83455.0,13053.0,-5.0,,0.0,,-96508.0,6.39,,,25.56
SBIN,Mar 2019,1.32,-27.1,,,,,0.06,,29776.0,220.0,3.0,,0.0,,29556.0,6.03,-25.71,-30.87,32.06
SBIN,Mar 2020,7.83,-23.78,,,,,0.21,,23374.0,555.0,22.0,,0.0,,23929.0,5.35,3.46,-0.89,37.62
SBIN,Mar 2021,8.59,-25.43,,,,,0.23,,86249.0,3670.0,25.0,,16.0,,89919.0,4.74,12.91,9.34,55.3
SBIN,Mar 2022,12.82,-21.92,,,,,0.34,,55043.0,2652.0,40.0,,18.0,,57695.0,4.7,,,42.0
SBIN,Mar 2023,16.46,-12.38,,,,,0.42,,-86980.0,966.0,62.0,,18.0,,-86014.0,8.91,,,25.46
SBIN,Mar 2024,15.83,-13.73,,,,,0.37,,18156.0,3476.0,75.0,,18.0,,21632.0,11.63,83.41,90.37,59.46
SBIN,TTM,15.86,-12.6,,,,,0.34,,,,80.0,,,,,,,,0.0
SHREECEM,Jun 2013,18.53,28.81,26.12,30.42,16.3,0.34,9.06,0.88,990.0,270.0,288.0,1098.29,7.0,1288.0,1260.0,,,,98.51
SHREECEM,Jun 2014,13.77,24.32,16.71,23.52,10.74,0.25,11.58,0.78,167.0,1234.0,226.0,1346.0,10.0,1200.0,1401.0,,,,95.3
SHREECEM,Jun 2015,6.81,21.47,8.07,21.7,5.33,0.17,11.95,0.78,249.0,990.0,122.0,1507.43,20.0,917.0,1239.0,,,,82.96
SHREECEM,Mar 2016 9m,20.73,25.52,,,,,27.37,,,,328.0,,7.0,,,,,,100.0
SHREECEM,Mar 2017,15.58,29.24,17.39,27.95,11.99,0.17,22.29,0.77,154.0,2048.0,384.0,2199.43,36.0,1293.0,2202.0,,,,96.27
SHREECEM,Mar 2018,14.08,25.15,15.56,20.11,9.14,0.38,21.2,0.65,-1716.0,3595.0,397.0,2542.0,13.0,3403.0,1879.0,12.66,6.63,6.63,84.85
SHREECEM,Mar 2019,8.08,22.28,10.5,22.42,6.55,0.29,11.56,0.81,1360.0,720.0,289.0,2763.14,21.0,2803.0,2080.0,17.05,5.22,5.04,80.72
SHREECEM,Mar 2020,12.0,29.31,11.72,23.11,7.74,0.24,13.86,0.65,-1617.0,5590.0,426.0,3658.06,26.0,3146.0,3973.0,15.51,29.37,28.41,91.72
SHREECEM,Mar 2021,17.23,30.17,15.18,23.21,10.86,0.14,18.0,0.63,1603.0,2651.0,646.0,4276.94,9.0,2230.0,4254.0,19.72,15.38,14.52,95.18
SHREECEM,Mar 2022,8.45,24.72,7.27,18.94,5.34,0.12,16.17,0.63,525.0,2143.0,352.0,4850.0,14.0,2129.0,2668.0,11.8,-1.07,-1.73,68.01
SHREECEM,Mar 2023,13.27,16.58,12.71,13.86,9.0,0.15,13.0,0.68,164.0,2405.0,664.0,5176.67,28.0,2725.0,2569.0,12.67,11.35,10.83,80.59
SHREECEM,Mar 2024,8.45,22.02,8.37,20.21,6.21,0.08,19.83,0.73,1929.0,1418.0,480.0,5750.83,16.0,1656.0,3347.0,10.33,11.29,10.68,79.99
SHREECEM,TTM,8.75,21.34,,,,,21.15,,,,480.0,,,,,,,,100.0
