company_id,year,ratio_name,value,status,formula,source_tables,classification,formula_version,timestamp
SUNPHARMA,Mar 2015,NPM,19.99,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2015,OPM,28.82,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2015,ROE,21.36,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2015,ROCE,22.79,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2015,ROA,11.24,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2016,NPM,19.86,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2016,OPM,28.69,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2016,ROE,17.15,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2016,ROCE,19.71,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2016,ROA,10.21,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2017,NPM,24.85,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2017,OPM,31.99,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2017,ROE,21.41,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2017,ROCE,21.74,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2017,ROA,12.84,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2018,NPM,9.6,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2018,OPM,21.26,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2018,ROE,6.63,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2018,ROCE,11.56,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2018,ROA,3.95,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2019,NPM,11.04,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2019,OPM,21.94,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2019,ROE,7.75,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2019,ROCE,12.28,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2019,ROA,4.97,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2020,NPM,12.7,VALID,Net Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2020,OPM,21.26,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2020,ROE,9.22,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2020,ROCE,13.03,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2020,ROA,6.12,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2021,NPM,6.78,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2021,OPM,25.29,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2021,ROE,4.89,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2021,ROCE,16.83,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2021,ROA,3.36,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2022,NPM,8.77,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2022,OPM,26.54,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2022,ROE,7.06,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2022,ROCE,20.81,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2022,ROA,4.86,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2023,NPM,19.4,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2023,OPM,26.55,VALID,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2023,ROE,15.2,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2023,ROCE,18.53,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2023,ROA,10.55,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2024,NPM,19.82,VALID,Net Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2024,OPM,26.84,OPM_MISMATCH,Operating Profit / Sales * 100,profitandloss,EXCELLENT,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2024,ROE,15.09,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2024,ROCE,19.45,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
SUNPHARMA,Mar 2024,ROA,11.27,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2013,NPM,6.05,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2013,OPM,10.47,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2013,ROE,9.25,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2013,ROCE,12.42,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2013,ROA,5.06,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2014,NPM,6.59,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2014,OPM,9.72,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2014,ROE,8.72,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2014,ROCE,10.32,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2014,ROA,5.15,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2015,NPM,3.42,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2015,OPM,9.91,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2015,ROE,4.97,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2015,ROCE,11.62,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2015,ROA,2.89,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2016,NPM,-0.56,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2016,OPM,5.51,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2016,ROE,-0.59,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2016,ROCE,4.82,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2016,ROA,-0.37,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2017,NPM,6.71,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2017,OPM,11.67,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2017,ROE,7.26,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2017,ROCE,11.22,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2017,ROA,4.76,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2018,NPM,8.16,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2018,OPM,12.31,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2018,ROE,7.91,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2018,ROCE,10.36,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2018,ROA,5.31,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2019,NPM,6.3,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2019,OPM,10.84,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2019,ROE,6.23,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2019,ROCE,9.28,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2019,ROA,4.2,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2020,NPM,4.77,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2020,OPM,13.41,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2020,ROE,3.33,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2020,ROCE,8.39,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2020,ROA,2.49,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2021,NPM,8.02,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2021,OPM,13.31,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2021,ROE,6.4,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2021,ROCE,9.55,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2021,ROA,4.6,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2022,NPM,8.17,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2022,OPM,13.84,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2022,ROE,6.7,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2022,ROCE,10.38,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2022,ROA,4.82,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2023,NPM,9.58,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2023,OPM,13.47,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2023,ROE,8.11,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2023,ROCE,10.38,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2023,ROA,5.8,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2024,NPM,7.99,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2024,OPM,15.02,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2024,ROE,7.57,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2024,ROCE,11.69,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATACONSUM,Mar 2024,ROA,4.36,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2013,NPM,5.28,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2013,OPM,13.03,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2013,ROE,26.51,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2013,ROCE,26.92,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2013,ROA,5.93,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2014,NPM,6.03,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2014,OPM,14.97,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2014,ROE,21.42,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2014,ROCE,27.61,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2014,ROA,6.43,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2015,NPM,5.35,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2015,OPM,14.91,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2015,ROE,25.01,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2015,ROCE,30.21,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2015,ROA,5.93,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2016,NPM,4.28,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2016,OPM,14.06,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2016,ROE,14.79,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2016,ROCE,25.89,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2016,ROA,4.44,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2017,NPM,2.8,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2017,OPM,10.97,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2017,ROE,13.02,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2017,ROCE,21.65,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2017,ROA,2.77,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2018,NPM,3.12,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2018,OPM,10.79,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2018,ROE,9.53,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2018,ROCE,17.06,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2018,ROA,2.78,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2019,NPM,-9.51,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2019,OPM,8.17,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2019,ROE,-47.73,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2019,ROCE,14.83,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2019,ROA,-9.4,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2020,NPM,-4.59,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2020,OPM,6.89,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2020,ROE,-18.98,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2020,ROCE,9.57,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2020,ROA,-3.74,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2021,NPM,-5.36,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2021,OPM,12.93,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2021,ROE,-24.25,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2021,ROCE,16.36,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2021,ROA,-3.92,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2022,NPM,-4.06,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2022,OPM,8.88,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2022,ROE,-25.38,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2022,ROCE,12.94,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2022,ROA,-3.44,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2023,NPM,0.78,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2023,OPM,9.2,VALID,Operating Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2023,ROE,5.94,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2023,ROCE,17.73,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,GOOD,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2023,ROA,0.8,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2024,NPM,7.26,VALID,Net Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2024,OPM,13.6,VALID,Operating Profit / Sales * 100,profitandloss,AVERAGE,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2024,ROE,37.46,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2024,ROCE,30.98,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,EXCELLENT,1.0,2026-07-19 11:42:20
TATAMOTORS,Mar 2024,ROA,8.61,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2013,NPM,0.37,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2013,OPM,16.86,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2013,ROE,1.0,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2013,ROCE,11.14,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2013,ROA,0.18,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2014,NPM,0.03,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2014,OPM,19.36,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2014,ROE,0.1,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2014,ROCE,13.15,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2014,ROA,0.02,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2015,NPM,1.36,VALID,Net Profit / Sales * 100,profitandloss,WEAK,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2015,OPM,18.76,VALID,Operating Profit / Sales * 100,profitandloss,GOOD,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2015,ROE,3.19,VALID,PAT / (Equity + Reserves) * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2015,ROCE,11.47,VALID,EBIT / Capital Employed * 100,profitandloss + balancesheet,AVERAGE,1.0,2026-07-19 11:42:20
TATAPOWER,Mar 2015,ROA,0.61,VALID,PAT / Total Assets * 100,profitandloss + balancesheet,WEAK,1.0,2026-07-19 11:42:20
